doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
MF5253JY54610N7O8W5M791VQ,2025-05-14 09:01:39,Киви (Вьетнам),Фрукты,4,884.35,19.0,7,1
MF5253JY54610N7O8W5M791VQ,2025-05-14 09:01:39,Яйцо С0,Яйцо,5,820.17,41.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Копчен. сосиски 250г.,"Колбасы, сосиски",5,503.1,39.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Пиво безалкогольное Группа компаний Пионер,Безалкогольные напитки,4,890.93,38.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Горбуша 1кг.,"Рыба, морепродукты",4,43.02,1.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Говядина 500г.,"Птица, мясо",1,942.92,43.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Пиво 4% РАО «Ильин-Самойлов»,Алкогольные напитки,4,803.6,45.0,7,1
CV1335GX26955B8D7W3X088QR,2025-05-14 09:14:04,Водка 40% ИП «Киселев»,Алкогольные напитки,5,698.86,30.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Говядина 500г.,"Птица, мясо",1,176.96,15.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Яйцо С2,Яйцо,5,422.23,29.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Сырокопч. колбаса 400г.,"Колбасы, сосиски",1,976.31,50.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Кефир 3.5%  120г.,Кисломолочные продукты,5,524.86,14.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Яйцо С0,Яйцо,5,578.83,20.0,7,1
QB2271GW44460G4E5B6Y758MA,2025-05-14 09:24:07,Кофе (Ливия) 150г.,"Чай, кофе, какао",1,464.76,42.0,7,1
