doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
SF7311UR38233L8C9U8N491LM,2025-05-14 09:10:00,Кефир 2.5%  110г.,Кисломолочные продукты,5,862.79,1.0,11,1
OD7563ID61527M7M3K1H834OZ,2025-05-14 09:18:47,Фасоль красная 350г.,Консервы,2,617.3,39.0,11,1
OD7563ID61527M7M3K1H834OZ,2025-05-14 09:18:47,Сыр Ламбер 50% 250г.,Сыры,3,844.43,64.0,11,1
OD7563ID61527M7M3K1H834OZ,2025-05-14 09:18:47,Яйцо С0,Яйцо,3,886.03,26.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Свежий огурец 650г.,Овощи,4,293.44,3.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Кофе (Индия) 150г.,"Чай, кофе, какао",1,196.08,8.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Кетчуп 400г.,"Бакалея, соусы",1,350.53,3.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Соус 220г.,"Бакалея, соусы",3,829.73,48.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Сыр Масдам 50% 150г.,Сыры,4,595.48,6.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Сыр Масдам 45% 200г.,Сыры,1,828.21,79.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Йогурт 1%  450г.,Кисломолочные продукты,4,289.57,4.0,11,1
GF8903DB36664Q9F5T0P036PI,2025-05-14 09:48:35,Клубника (Уругвай),Фрукты,4,266.62,9.0,11,1
AO5652WI04619N2G2E2S226BE,2025-05-14 09:52:54,Молоко ультрапастеризованное 2.5% 850г.,Молочные продукты,2,554.72,53.0,11,1
AO5652WI04619N2G2E2S226BE,2025-05-14 09:52:54,Яйцо С0,Яйцо,5,740.72,49.0,11,1
AO5652WI04619N2G2E2S226BE,2025-05-14 09:52:54,Курица 500г.,"Птица, мясо",4,445.78,10.0,11,1
AO5652WI04619N2G2E2S226BE,2025-05-14 09:52:54,Фасоль красная 350г.,Консервы,3,470.91,20.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Йогурт 2.5%  400г.,Кисломолочные продукты,4,434.62,13.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Фасоль белая 400г.,Консервы,1,883.84,74.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Сыр Голландский 50% 150г.,Сыры,2,835.17,62.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Свинина 500г.,"Птица, мясо",3,667.45,56.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Крабовое мясо 500г.,"Рыба, морепродукты",4,337.43,22.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Горбуша 1кг.,"Рыба, морепродукты",5,149.88,12.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Сыр Ламбер 50% 250г.,Сыры,2,475.6,32.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Яйцо С1,Яйцо,3,102.99,6.0,11,1
PT5723HA29419Z7O4Z8E158NR,2025-05-14 09:54:47,Яйцо С2,Яйцо,3,558.55,53.0,11,1
CS8254IE55184E7S5U9W885MU,2025-05-14 10:16:11,Кетчуп 220г.,"Бакалея, соусы",4,898.58,67.0,11,1
CS8254IE55184E7S5U9W885MU,2025-05-14 10:16:11,Сыр Тильзитер 45% 200г.,Сыры,2,672.54,16.0,11,1
CS8254IE55184E7S5U9W885MU,2025-05-14 10:16:11,Соус 780г.,"Бакалея, соусы",4,302.7,16.0,11,1
CS8254IE55184E7S5U9W885MU,2025-05-14 10:16:11,Молоко цельное 3.5% 900г.,Молочные продукты,3,424.01,16.0,11,1
