doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Фасоль белая 400г.,Консервы,5,620.2,37.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Семечки 65г.,"Чипсы, орехи, сухарики",2,153.18,11.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Какао (Йемен) 120г.,"Чай, кофе, какао",5,785.78,16.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Кетчуп 780г.,"Бакалея, соусы",1,246.87,13.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Сыр Ламбер 50% 150г.,Сыры,1,43.12,3.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Чипсы 140г.,"Чипсы, орехи, сухарики",5,253.03,8.0,8,3
YD3454OY53637K9G2F3Z580JO,2025-05-14 09:07:53,Свежий лук 1кг.,Овощи,1,938.74,5.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,Фругурт 2.5%  400г.,Кисломолочные продукты,4,473.55,38.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,Кетчуп 220г.,"Бакалея, соусы",2,260.21,17.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,Сырокопч. колбаса 400г.,"Колбасы, сосиски",2,548.83,33.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,Киви (Ангола),Фрукты,4,840.63,16.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,Йогурт 2.5%  110г.,Кисломолочные продукты,4,845.84,47.0,8,3
PW7290WH82713O5Z5O2P246JS,2025-05-14 09:09:44,"Пиво 4% АО «Миронов, Стрелков и Виноградов»",Алкогольные напитки,1,221.99,18.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Говядина 500г.,"Птица, мясо",1,791.05,30.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Сыр Ламбер 40% 250г.,Сыры,5,754.14,27.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Варен. сосиски 250г.,"Колбасы, сосиски",3,726.0,68.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Пиво 4% Новиков Инк,Алкогольные напитки,3,184.2,15.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Сухарики 65г.,"Чипсы, орехи, сухарики",5,899.85,45.0,8,3
QY0090MY05944S0S4L6J481NA,2025-05-14 09:16:41,Йогурт 2.5%  400г.,Кисломолочные продукты,2,162.25,16.0,8,3
HM5937JU96769R9O4Y1T600VJ,2025-05-14 09:27:02,Соус 780г.,"Бакалея, соусы",1,922.86,79.0,8,3
HM5937JU96769R9O4Y1T600VJ,2025-05-14 09:27:02,Горбуша 500г.,"Рыба, морепродукты",2,702.14,64.0,8,3
HM5937JU96769R9O4Y1T600VJ,2025-05-14 09:27:02,Мандарин (Исландия),Фрукты,2,439.93,22.0,8,3
HM5937JU96769R9O4Y1T600VJ,2025-05-14 09:27:02,Йогурт 3.5%  110г.,Кисломолочные продукты,5,997.34,62.0,8,3
