doc_id,doc_dt,item,category,amount,price,discount,shop_num,cash_num
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Копчен. сосиски 250г.,"Колбасы, сосиски",2,313.46,12.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Курица 1кг.,"Птица, мясо",1,951.6,64.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Фермерский кабачок 650г.,Овощи,3,291.82,14.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Сыр Пармезан 50% 200г.,Сыры,3,330.74,4.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Молоко ультрапастеризованное 2.5% 400г.,Молочные продукты,4,987.26,58.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Пиво 4.2% Кондратьева Групп,Алкогольные напитки,5,926.83,24.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Соус 400г.,"Бакалея, соусы",2,99.35,8.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Говядина 500г.,"Птица, мясо",3,869.31,47.0,12,1
VT3837WL49251A7J0S1P590XY,2025-05-14 09:17:27,Лимонад Носкова и партнеры,Безалкогольные напитки,5,404.18,37.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Кукуруза 400г.,Консервы,4,791.74,2.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Пиво 4.2% НПО «Фокина-Мартынов»,Алкогольные напитки,5,451.42,18.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Фругурт 2.5%  120г.,Кисломолочные продукты,1,909.44,50.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Кефир 3.5%  450г.,Кисломолочные продукты,5,623.13,28.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Чай (Коста-Рика) 400г.,"Чай, кофе, какао",5,446.91,40.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Яйцо С0,Яйцо,3,881.86,17.0,12,1
FK8597WS78280V6V6U4T279AZ,2025-05-14 09:23:51,Фермерский огурец 1кг.,Овощи,3,773.75,52.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Какао (Бутан) 200г.,"Чай, кофе, какао",2,975.72,46.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Кофе (Финляндия) 200г.,"Чай, кофе, какао",4,669.74,50.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Яйцо С0,Яйцо,1,987.21,52.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Пиво 4.5% Крылова и партнеры,Алкогольные напитки,4,156.62,14.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Фасоль красная 400г.,Консервы,5,894.23,18.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Кофе (Узбекистан) 200г.,"Чай, кофе, какао",1,283.19,14.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Копчен. сосиски 300г.,"Колбасы, сосиски",3,245.4,16.0,12,1
QC0457PT44415M0M0Q1K145SW,2025-05-14 09:35:00,Батон пшен. 250г.,"Хлеб, выпечка",1,288.09,18.0,12,1
WJ5396TK62180V8G6R2E159WG,2025-05-14 09:49:00,Молоко цельное 1% 400г.,Молочные продукты,1,202.17,10.0,12,1
WJ5396TK62180V8G6R2E159WG,2025-05-14 09:49:00,Фермерский кабачок 1кг.,Овощи,3,645.63,26.0,12,1
WJ5396TK62180V8G6R2E159WG,2025-05-14 09:49:00,Майонез 400г.,"Бакалея, соусы",1,73.54,3.0,12,1
WJ5396TK62180V8G6R2E159WG,2025-05-14 09:49:00,Соус 220г.,"Бакалея, соусы",3,611.44,6.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Какао (Сомали) 400г.,"Чай, кофе, какао",3,425.28,23.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Буханка мультизерн. 200г.,"Хлеб, выпечка",3,476.91,2.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Фасоль белая 400г.,Консервы,4,870.81,60.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Лимонад Николаев Групп,Безалкогольные напитки,1,71.93,6.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Сыр Российский 40% 200г.,Сыры,3,790.05,12.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Питьевая вода Фармстандарт,Безалкогольные напитки,5,141.64,10.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Пиво безалкогольное НПО «Дьячкова»,Безалкогольные напитки,5,333.85,27.0,12,1
CL4636JH08984I5W4Z5U888WK,2025-05-14 10:01:34,Пиво 4% Шашкова Инк,Алкогольные напитки,3,418.32,39.0,12,1
KR0587MY76175B4W0Y9N388DM,2025-05-14 10:52:14,Орехи 65г.,"Чипсы, орехи, сухарики",5,785.77,32.0,12,1
KR0587MY76175B4W0Y9N388DM,2025-05-14 10:52:14,Копчен. сосиски 300г.,"Колбасы, сосиски",2,152.46,11.0,12,1
XB1339EB91229K3G4J5O615UH,2025-05-14 11:24:20,Лосось 500г.,"Рыба, морепродукты",5,615.21,53.0,12,1
XB1339EB91229K3G4J5O615UH,2025-05-14 11:24:20,Говядина 1кг.,"Птица, мясо",3,23.42,1.0,12,1
XB1339EB91229K3G4J5O615UH,2025-05-14 11:24:20,Мандарин (Чад),Фрукты,2,688.28,61.0,12,1
FP0767WF25901S7M8O8X517RM,2025-05-14 11:35:04,Киви (Кот-д’Ивуар),Фрукты,5,377.81,21.0,12,1
FP0767WF25901S7M8O8X517RM,2025-05-14 11:35:04,Кола ЗАО «Денисов-Крылов»,Безалкогольные напитки,1,875.02,26.0,12,1
FP0767WF25901S7M8O8X517RM,2025-05-14 11:35:04,Сыр Российский 40% 250г.,Сыры,2,326.42,24.0,12,1
FP0767WF25901S7M8O8X517RM,2025-05-14 11:35:04,Свежий лук 650г.,Овощи,5,942.99,70.0,12,1
FP0767WF25901S7M8O8X517RM,2025-05-14 11:35:04,Пиво 4% Лукин и партнеры,Алкогольные напитки,2,157.45,15.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Йогурт 2.5%  400г.,Кисломолочные продукты,4,919.38,59.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Сыр Тильзитер 50% 250г.,Сыры,4,13.47,1.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Сырокопч. колбаса 300г.,"Колбасы, сосиски",2,320.7,26.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Кукуруза 400г.,Консервы,1,493.81,9.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Буханка ржан. 400г.,"Хлеб, выпечка",1,934.91,24.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Майонез 780г.,"Бакалея, соусы",3,693.05,46.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Водка 40% ОАО «Романов»,Алкогольные напитки,4,374.52,35.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Кофе (Ботсвана) 120г.,"Чай, кофе, какао",4,596.1,11.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Фругурт 1%  400г.,Кисломолочные продукты,4,80.77,0.0,12,1
CE4855YD84482M6E1P5Z685ER,2025-05-14 11:47:09,Кетчуп 780г.,"Бакалея, соусы",2,907.78,59.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Яйцо С2,Яйцо,2,869.55,13.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Варен. колбаса 400г.,"Колбасы, сосиски",1,528.28,45.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Мандарин (Греция),Фрукты,1,280.09,1.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Яйцо С0,Яйцо,5,265.52,3.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Сыр Масдам 45% 200г.,Сыры,2,609.63,32.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Мандарин (Сингапур),Фрукты,3,718.21,11.0,12,1
XW4936OK75025O5M7P3Z577WN,2025-05-14 12:00:02,Лосось 1кг.,"Рыба, морепродукты",1,388.46,9.0,12,1
JU8984HA98467I4Z5V4L599MW,2025-05-14 12:11:33,Фермерский кабачок 1кг.,Овощи,5,194.89,8.0,12,1
